Run Date: 27-apr-2014 
Semester: Spring 2014

 
Course	Title	Units	Lec/Sec	Days	Begin	End	Bldg/Room	Location	Instructor(s)
Aerospace Studies-ROTC	 	 	 	 	 	 	 	 	 	 
18540	Rapid Prototyping of Computer Systems	12.0	Lec	MW	02:30PM	03:50PM	HBH 2224	Pittsburgh, Pennsylvania	Siewiorek, Smailagic
 	 	 	A	TBA			HBH 2200	Pittsburgh, Pennsylvania	Instructor TBA
18549	Embedded Systems Design	12.0	A	W	09:30AM	12:20PM	CIC 1201	Pittsburgh, Pennsylvania	Narasimhan
18551	Digital Communication and Signal Processing Systems Design	12.0	Lec	MW	09:30AM	11:20AM	DH 1209	Pittsburgh, Pennsylvania	Sullivan, Savvides
 	 	 	A	M	06:30PM	09:20PM	HH A101	Pittsburgh, Pennsylvania	Instructor TBA
18578	Mechatronic Design	12.0	Lec	MW	02:30PM	04:20PM	DH 1212	Pittsburgh, Pennsylvania	Dolan
 	 	 	A	TBA			HH 1307	Pittsburgh, Pennsylvania	Instructor TBA
18601	Entrepreneurship and Innovation in Technology	12.0	A	M	05:30PM	08:20PM	INI DEC	Pittsburgh, Pennsylvania	Engler
18603	Leadership for Engineers	12.0	A	MW	03:30PM	05:20PM	MM A14	Pittsburgh, Pennsylvania	Davidson
18610	Fundamentals of Modern CMOS Devices	12.0	A	MW	10:30AM	12:20PM	SH 214	Pittsburgh, Pennsylvania	Greve
18615	Micro and Nano Systems Fabrication	12.0	Lec	TR	03:00PM	04:20PM	SH 208	Pittsburgh, Pennsylvania	Piazza
 	 	 	A	M	08:30AM	11:20AM	TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	B	T	08:30AM	11:20AM	TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	C	W	08:30AM	11:20AM	TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	D	R	08:30AM	11:20AM	TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	E	F	08:30AM	11:20AM	TBA	Pittsburgh, Pennsylvania	Instructor TBA
18637	Wireless Network Security	12.0	A	TR	01:30PM	02:50PM	CIC 1201	Pittsburgh, Pennsylvania	Tague
 	 	 	SV	TR	10:30AM	11:50AM	B23 118	San Jose, California	Tague
18640	Foundations of Computer Architecture	12.0	A	TR	07:30PM	09:20PM	WEH 4623	Pittsburgh, Pennsylvania	Shen, Hoe
 	 	 	 	W	04:30PM	05:50PM	BH A53	Pittsburgh, Pennsylvania	 
 	 	 	SV	TR	04:30PM	06:20PM	B23 109	San Jose, California	Shen, Hoe
 	 	 	 	W	01:30PM	02:50PM	B23 109	San Jose, California	 
18641	Java Smart Phone Development	12.0	A	TR	12:30PM	02:50PM	HH 1107	Pittsburgh, Pennsylvania	Singh
 	 	 	RW	TR	07:30PM	09:50PM	TBA	Kigali, Rwanda	Bishop
 	 	 	SV	TR	09:30AM	11:50AM	B23 211	San Jose, California	Singh
18645	How to Write Fast Code:	12.0	 	 	 	 	 	 
 	How to Write Fast Code	 	T	M	03:30PM	04:20PM	BH A51	Pittsburgh, Pennsylvania	Chong, Lane
18698	Neural Signal Processing	12.0	A	TR	01:30PM	02:50PM	DH 1212	Pittsburgh, Pennsylvania	Yu
18721	Advanced Analog Integrated Circuits Design	12.0	A	MW	02:30PM	04:20PM	WEH 6423	Pittsburgh, Pennsylvania	Paramesh
18731	Network Security	12.0	A	MW	09:30AM	10:50AM	HH 1107	Pittsburgh, Pennsylvania	Christin
18732	Secure Software Systems	12.0	A	MWF	12:30PM	02:20PM	HH 1107	Pittsburgh, Pennsylvania	Bauer
 	 	 	SV	MWF	09:30AM	11:20AM	B23 212	San Jose, California	Bauer
18733	Applied Cryptography	12.0	Lec	MW	03:00PM	04:50PM	PH 125C	Pittsburgh, Pennsylvania	Gligor
 	 	 	A	F	10:30AM	11:20AM	GHC 4307	Pittsburgh, Pennsylvania	Gligor
18739	Special Topics in Security::	12.0	 	 	 	 	 	 
 	Network Security and Management	 	E	TR	10:30AM	11:50AM	CIC 1201	Pittsburgh, Pennsylvania	Sekar, Jia
18745	Rapid Prototyping of Computer Systems	12.0	Lec	MW	02:30PM	03:50PM	HBH 2224	Pittsburgh, Pennsylvania	Siewiorek, Smailagic
 	 	 	A	TBA			HBH 2200	Pittsburgh, Pennsylvania	Instructor TBA
18746	Advanced Storage Systems	12.0	A	MW	12:30PM	02:20PM	DH 1212	Pittsburgh, Pennsylvania	Gibson, Ganger
18748	Wireless Sensor Networks	12.0	A	MW	03:30PM	05:20PM	PH A18A	Pittsburgh, Pennsylvania	Rajkumar
18752	Estimation, Detection and Identification	12.0	A	TR	04:30PM	06:20PM	WEH 5328	Pittsburgh, Pennsylvania	Yagan
 	 	 	SV	TR	01:30PM	03:20PM	B23 211	San Jose, California	Yagan
18753	Information Theory	12.0	A	MW	10:30AM	12:20PM	PH A18A	Pittsburgh, Pennsylvania	Negi
18759	Wireless Networks	12.0	Lec	MW	02:30PM	04:20PM	WEH 4709	Pittsburgh, Pennsylvania	Tonguz
 	 	 	A	F	03:30PM	05:20PM	WEH 4709	Pittsburgh, Pennsylvania	Instructor TBA
18760	VLSI CAD: Logic to Layout	12.0	A	MW	12:30PM	02:20PM	DH 2105	Pittsburgh, Pennsylvania	Marculescu
18764	Technology Foundations and Roadmap for System on Chip and System in Package Prod	12.0	A	MW	09:30AM	11:20AM	WEH 4623	Pittsburgh, Pennsylvania	Strojwas
18765	Digital System Testing and Testable Design	12.0	T	M	09:00AM	10:20AM	BH A53	Pittsburgh, Pennsylvania	Blanton
 	 	 	 	M	03:00PM	04:50PM	WEH 5328	Pittsburgh, Pennsylvania
18791	Methods in Medical Image Analysis	12.0	A	TR	10:30AM	11:50AM	GHC 5222	Pittsburgh, Pennsylvania	Galeotti
18795	Bioimage Informatics	12.0	A	MW	12:00PM	01:20PM	WEH 8427	Pittsburgh, Pennsylvania	Yang
18799	Special Topics in Signal Processing:	12.0	 	 	 	 	 	 
 	Nonlinear Optimization	 	B	TR	09:00AM	10:20AM	GHC 4307	Pittsburgh, Pennsylvania	Xavier
 	Special Topics in Signal Processing:	 	 	 	 	 	 	 
 	Design Implementation of Speech Recognition Systems	 	D	MW	04:30PM	05:50PM	GHC 4101	Pittsburgh, Pennsylvania	Ramakrishnan
 	Special Topics in Signal Processing:	 	 	 	 	 	 	 
 	Cognitive Video	 	K	TR	03:00PM	04:20PM	GHC 4215	Pittsburgh, Pennsylvania	Cai
 	Special Topics in Signal Processing:	 	 	 	 	 	 	 
 	Advanced Machine Learning	 	M	TR	12:00PM	01:20PM	INI DEC	Pittsburgh, Pennsylvania	Mengshoel
 	Special Topics in Signal Processing:	 	 	 	 	 	 	 
 	Special Topics in Signal Processing: Computational Sensors	 	N	TR	09:00AM	10:20AM	BH A53	Pittsburgh, Pennsylvania	Sankaranarayanan
 	Special Topics in Signal Processing:	 	 	 	 	 	 	 
 	Nonlinear Optimization	 	PB	TR	02:00PM	03:20PM	TBA	Lisbon, Portugal	Xavier
 	Special Topics in Signal Processing:	 	 	 	 	 	 	 
 	Advanced Machine Learning	 	SM	TR	09:00AM	10:20AM	B23 118	San Jose, California	Mengshoel
18819	Special Topics in Applied Physics:	12.0	 	 	 	 	 	 
 	Introduction to Solar Arrays - Modeling Analysis, and Design	 	B	MW	02:30PM	04:20PM	HH 1107	Pittsburgh, Pennsylvania	Ishihara
 	 	 	SB	MW	11:30AM	01:30PM	B23 118	San Jose, California	Ishihara
18842	Distributed Systems:	12.0	 	 	 	 	 	 
 	Distributed Systems	 	T	T	10:00AM	10:50AM	HH 1107	Pittsburgh, Pennsylvania	Nace
 	 	 	 	R	03:30PM	04:20PM	HH 1107	Pittsburgh, Pennsylvania
18843	Mobile and Pervasive Computing	12.0	SV	MW	03:30PM	05:20PM	B23 118	San Jose, California	Zhang
18845	Internet Services	12.0	A	MW	02:30PM	04:20PM	DH 2105	Pittsburgh, Pennsylvania	O'Hallaron
18869	Special Topics in CAD:	12.0	 	 	 	 	 	 
 	Wild and Crazy Ideas in Electrical and Computer Engineering	 	D	TR	03:00PM	04:20PM	WEH 5421	Pittsburgh, Pennsylvania	Marculescu
18875	Engineering and Economics of Electric Energy Systems	12.0	Lec	TR	06:30PM	08:20PM	WEH 5421	Pittsburgh, Pennsylvania	Ilic
 	 	 	A	R	02:30PM	03:20PM	WEH 5302	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	 	F	01:30PM	02:20PM	SH 214	Pittsburgh, Pennsylvania
18879	Special Topics in Systems and Controls:	12.0	 	 	 	 	 	 
 	Optimization in Energy Networks	 	M	MW	08:30AM	10:20AM	SH 214	Pittsburgh, Pennsylvania	Hug
 	 	 	 	F	12:30PM	01:20PM	BH 255A	Pittsburgh, Pennsylvania
 	Special Topics in Systems and Controls:	 	 	 	 	 	 	 
 	Special Topics in Systems and Control: Stochastic Optimization	 	TU	MW	01:30PM	02:50PM	B23 212	Pittsburgh, Pennsylvania	Lohn
 	 	 	 	MW	04:30PM	05:50PM	HH 1107	Pittsburgh, Pennsylvania
18902	Graduate Seminar	0.0	A	R	03:30PM	05:50PM	SH 125	Pittsburgh, Pennsylvania	Instructor TBA
18980	M.S. Graduate Project	0-48	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
18984	M.S. Teaching Assistantship	0-48	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
18990	Reading and Research	0-48	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	PP	TBA			TBA	Lisbon, Portugal	Instructor TBA
 	 	 	SV	TBA			TBA	San Jose, California	Instructor TBA
18992	ECE Graduate Teaching Internship	12.0	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	PP	TBA			TBA	Lisbon, Portugal	Instructor TBA
 	 	 	SV	TBA			TBA	San Jose, California	Instructor TBA
18994	Internship	5-36	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
18995	Practicum in Electrical and Computer Engineering	0-36	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
Engineering & Public Policy	 	 	 	 	 	 	 	 	 	 
19051	Study Abroad	0.0	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
19101	Introduction to Engineering and Public Policy	12.0	Lec	TR	01:30PM	02:50PM	PH 100	Pittsburgh, Pennsylvania	Sirbu
 	 	 	A	F	01:30PM	02:20PM	PH A18B	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	B	F	01:30PM	02:20PM	DH 2105	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	C	F	01:30PM	02:20PM	HBH 1002	Pittsburgh, Pennsylvania	Instructor TBA
19211	Ethics and Policy Issues in Computing	9.0	A	TR	12:00PM	01:20PM	GHC 4211	Pittsburgh, Pennsylvania	Herbsleb
19325	Technology and Policy Writing for Lay Audiences	9.0	A	MWF	09:30AM	10:20AM	BH A54	Pittsburgh, Pennsylvania	Caruso
19365	Water Technology Innovation and Policy	9.0	A	TR	12:00PM	01:20PM	WEH 5320	Pittsburgh, Pennsylvania	Mauter
19402	Telecommunications Technology, Policy & Management	12.0	A	MW	12:30PM	02:20PM	WEH 4709	Pittsburgh, Pennsylvania	Sirbu
19440	Combustion and Air Pollution Control	9.0	A	TR	01:30PM	02:50PM	SH 222	Pittsburgh, Pennsylvania	Presto
19443	Special Topics in EPP:	9.0	 	 	 	 	 	 
 	Sustainable Energy for the Developing World	 	D	TR	12:00PM	01:20PM	PH 126A	Pittsburgh, Pennsylvania	Jaramillo
19451	EPP Projects	12.0	A	TR	03:00PM	04:50PM	WEH 5403	Pittsburgh, Pennsylvania	Matthews, Casman
 	 	 	B	TR	03:00PM	04:50PM	PH 226C	Pittsburgh, Pennsylvania	Klima, Argo
19500	Directed Study in EPP: Undergraduate	0-12	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
19550	Undergraduate Research	0-12	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
19602	Current Topics In Privacy Seminar	3.0	A	W	01:30PM	02:50PM	WEH 5421	Pittsburgh, Pennsylvania	Sadeh, Datta
19617	Infrastructure Management	12.0	A	TR	10:30AM	11:50AM	WEH 5403	Pittsburgh, Pennsylvania	Hendrickson, Coffelt
19626	Climate Science and Policy	12.0	A	TR	12:00PM	01:20PM	WEH 5310	Pittsburgh, Pennsylvania	Adams
19653	Special Topics Climate Change Mitigation	12.0	A	MW	09:30AM	11:20AM	SH 208	Pittsburgh, Pennsylvania	Robinson, Lima De Azevedo
19655	Special Topics in EPP:	12.0	 	 	 	 	 	 
 	Standards Development and Innovation	 	C	F	01:30PM	04:20PM	WEH 5328	Pittsburgh, Pennsylvania	Subrahmanian
 	Special Topics in EPP:	 	 	 	 	 	 	 
 	Sustainable Energy for the Developing World	 	D	TR	12:00PM	01:20PM	PH 126A	Pittsburgh, Pennsylvania	Jaramillo
19656	Special Topics: Current Issues in EPP:	6.0	 	 	 	 	 	 
 	CO2 Capture and Sequestration	 	A3	TR	12:00PM	01:20PM	WEH 4709	Pittsburgh, Pennsylvania	Mantripragada, Zhai
 	Special Topics: Current Issues in EPP:	 	 	 	 	 	 	 
 	Environmental Politics and Policy	 	C4	MW	01:30PM	02:50PM	WEH 5328	Pittsburgh, Pennsylvania	Matthews, Stine
19666	Energy Policy and Economics	6.0	A4	TR	09:30AM	11:20AM	WEH 5421	Pittsburgh, Pennsylvania	Whitacre
19680	E&TIM Seminar on Innovation Management in Practice	6.0	A	M	07:00PM	08:20PM	WEH 4623	Pittsburgh, Pennsylvania	Berardone
19681	Managerial and Engineering Economics	12.0	Lec	W	05:30PM	08:20PM	SH 125	Pittsburgh, Pennsylvania	Kafka
 	 	 	A	M	05:30PM	06:50PM	SH 125	Pittsburgh, Pennsylvania	Instructor TBA
19682	The Strategy and Management of Technological Innovation	12.0	Lec	F	09:30AM	12:20PM	WEH 5421	Pittsburgh, Pennsylvania	Cheyre Forestier
 	 	 	A	M	05:30PM	06:50PM	WEH 5403	Pittsburgh, Pennsylvania	Cheyre Forestier
19686	Special Topics: New Technology Commercialization: Public Policy Strategies	12.0	A	TR	01:30PM	02:50PM	WEH 4623	Pittsburgh, Pennsylvania	Stine
19689	Finance for Innovation Management	6.0	A4	T	05:30PM	08:20PM	PH 226B	Pittsburgh, Pennsylvania	Hersh
19690	M.S. Project	3-12	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
19692	Special Topics: Marketing for Innovation	6.0	A4	MW	10:30AM	11:50AM	GHC 4301	Pittsburgh, Pennsylvania	Berardone
19700	Directed Study in EPP: Graduate	0-36	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	PP	TBA			TBA	Lisbon, Portugal	Instructor TBA
19702	Quantitative Methods for Policy Analysis	12.0	A	MW	10:30AM	12:20PM	PH 125B	Pittsburgh, Pennsylvania	Fischbeck
 	 	 	 	F	10:30AM	11:20AM	SH 208	Pittsburgh, Pennsylvania
 	 	 	PP	TBA			TBA	Lisbon, Portugal	Instructor TBA
19704	Applied Data Analysis	6.0	A4	TR	10:30AM	11:50AM	HH B131	Pittsburgh, Pennsylvania	Davis
19714	Environmental Life Cycle Assessment	12.0	A	MW	03:00PM	04:20PM	MM 103	Pittsburgh, Pennsylvania	Hendrickson
19716	Special Topics Science and Technology Policy, Analysis and Processes	6.0	A3	MW	01:30PM	02:50PM	WEH 4623	Pittsburgh, Pennsylvania	Stine
19722	Telecommunications, Technology Policy & Management	12.0	A	MW	12:30PM	02:20PM	WEH 4709	Pittsburgh, Pennsylvania	Sirbu
19724	Special Topics: Materials for Energy Storage	6.0	A4	MW	06:30PM	08:20PM	HH B103	Pittsburgh, Pennsylvania	Whitacre
19726	Mathematical Modeling of Environmental Quality Systems	12.0	A	MWF	12:30PM	01:20PM	GHC 4215	Pittsburgh, Pennsylvania	Small
19739	Engineering and Economics of Electric Energy Systems	12.0	Lec	TR	06:30PM	08:20PM	WEH 5421	Pittsburgh, Pennsylvania	Ilic
 	 	 	A	R	02:30PM	03:20PM	WEH 5302	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	 	F	01:30PM	02:20PM	SH 214	Pittsburgh, Pennsylvania
19740	Combustion and Air Pollution Control	12.0	A	TR	01:30PM	02:50PM	SH 222	Pittsburgh, Pennsylvania	Presto
19750	Project Research	0-50	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	PP	TBA			TBA	Lisbon, Portugal	Instructor TBA
19752	EPP Project Management	12.0	A	TR	03:00PM	04:50PM	TBA	Pittsburgh, Pennsylvania	Matthews, Casman
 	 	 	B	TR	03:00PM	04:50PM	TBA	Pittsburgh, Pennsylvania	Klima, Argo
 	 	 	PP	TBA			TBA	Lisbon, Portugal	Instructor TBA
19753	EPP Teaching Practicum	0-12	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	PP	TBA			TBA	Lisbon, Portugal	Instructor TBA
19760	EPP Internship in University Teaching	3-12	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	PP	TBA			TBA	Lisbon, Portugal	Instructor TBA
19770	Research Practicum in EPP	0,5,18,36	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
19799	EPP Ph.D. Thesis Research	0-36	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	PP	TBA			TBA	Lisbon, Portugal	Instructor TBA
19882	Special Topics: Seminar in Low-Carbon Electric Power	6.0	A4	TR	03:30PM	05:20PM	POS 147	Pittsburgh, Pennsylvania	Apt
19883	Special Topics: Seminar in Climate & Energy Decision Making Under Uncertainty	3.0	A	T	12:00PM	01:20PM	HBH 1002	Pittsburgh, Pennsylvania	Davis
19885	Special Topics: Telecom Management Policy Research	3.0	A	R	12:30PM	01:20PM	HBH 2200	Pittsburgh, Pennsylvania	Ferreira
English	 	 	 	 	 	 	 	 	 	 
76050	Study Abroad	0.0	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
76051	Study Abroad	0.0	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
76100	Reading and Writing in an Academic Context:	9.0	 	 	 	 	 	 
 	Reading and Writing in an Academic Context	 	A	MWF	12:30PM	01:20PM	BH A54	Pittsburgh, Pennsylvania	Canale
76101	Interpretation and Argument:	9.0	 	 	 	 	 	 
 	Interpretation and Argument	 	A	MWF	08:30AM	09:20AM	PH A18C	Pittsburgh, Pennsylvania	Seibert
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	AA	MWF	08:30AM	09:20AM	WEH 5320	Pittsburgh, Pennsylvania	Tanner
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	B	MWF	09:30AM	10:20AM	WEH 5312	Pittsburgh, Pennsylvania	Callahan
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	BB	MWF	09:30AM	10:20AM	WEH 5320	Pittsburgh, Pennsylvania	Reineke
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	C	MWF	09:30AM	10:20AM	PH 225B	Pittsburgh, Pennsylvania	Seibert
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	CC	MWF	09:30AM	10:20AM	DH 1211	Pittsburgh, Pennsylvania	Potter
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	D	MWF	09:30AM	10:20AM	SH 222	Pittsburgh, Pennsylvania	Markowicz
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	DD	MWF	09:30AM	10:20AM	DH 2105	Pittsburgh, Pennsylvania	Harrell
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	E	MWF	10:30AM	11:20AM	WEH 5316	Pittsburgh, Pennsylvania	Haeselin
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	EE	MWF	10:30AM	11:20AM	PH 226A	Pittsburgh, Pennsylvania	Wetzel
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	F	MWF	10:30AM	11:20AM	HBH 237	Pittsburgh, Pennsylvania	Lambert
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	FF	MWF	10:30AM	11:20AM	BH 237B	Pittsburgh, Pennsylvania	Berardi
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	G	MWF	10:30AM	11:20AM	PH A20	Pittsburgh, Pennsylvania	Teagarden
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	GG	MWF	11:30AM	12:20PM	PH A20	Pittsburgh, Pennsylvania	Harrell
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	H	MWF	11:30AM	12:20PM	DH 1211	Pittsburgh, Pennsylvania	Dickson-Laprade
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	HH	MWF	11:30AM	12:20PM	CFA 102	Pittsburgh, Pennsylvania	Gotzler
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	I	MWF	11:30AM	12:20PM	PH 226A	Pittsburgh, Pennsylvania	Williams
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	II	MWF	11:30AM	12:20PM	PH A19D	Pittsburgh, Pennsylvania	Wilton
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	J	MWF	11:30AM	12:20PM	CFA 206A	Pittsburgh, Pennsylvania	Liming
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	JJ	MWF	12:30PM	01:20PM	PH 225B	Pittsburgh, Pennsylvania	Steffen
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	K	MWF	12:30PM	01:20PM	WEH 5320	Pittsburgh, Pennsylvania	Stack
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	KK	MWF	12:30PM	01:20PM	DH 1209	Pittsburgh, Pennsylvania	Zebrowski
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	L	MWF	12:30PM	01:20PM	WEH 5316	Pittsburgh, Pennsylvania	Vukoder
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	LL	MWF	12:30PM	01:20PM	WEH 5421	Pittsburgh, Pennsylvania	Tremeryn
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	M	MWF	12:30PM	01:20PM	WEH 4623	Pittsburgh, Pennsylvania	Suzelis
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	MM	MWF	01:30PM	02:20PM	PH A19D	Pittsburgh, Pennsylvania	Tantrigoda
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	N	MWF	01:30PM	02:20PM	PH 225B	Pittsburgh, Pennsylvania	Penman
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	NN	MWF	01:30PM	02:20PM	SH 208	Pittsburgh, Pennsylvania	Roderick
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	O	MWF	01:30PM	02:20PM	PH A20	Pittsburgh, Pennsylvania	Smith
 	 	 	OO	MWF	01:30PM	02:20PM	BH 145C	Pittsburgh, Pennsylvania	Sampsel
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	P	MWF	02:30PM	03:20PM	PH 225B	Pittsburgh, Pennsylvania	Cooke
 	 	 	PP	MWF	12:30PM	01:20PM	BH 145C	Pittsburgh, Pennsylvania	Karlin
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	Q	MWF	02:30PM	03:20PM	PH A22	Pittsburgh, Pennsylvania	Tremeryn
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	QQ	MWF	02:30PM	03:20PM	BH 255A	Pittsburgh, Pennsylvania	Ferris
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	R	MWF	02:30PM	03:20PM	SH 212	Pittsburgh, Pennsylvania	Goessling
 	 	 	RR	MWF	03:30PM	04:20PM	BH 145C	Pittsburgh, Pennsylvania	Karlin
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	S	MWF	03:30PM	04:20PM	WEH 5312	Pittsburgh, Pennsylvania	Smith
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	T	MWF	03:30PM	04:20PM	PH 225B	Pittsburgh, Pennsylvania	Nelson
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	TT	MWF	03:30PM	04:20PM	WEH 5310	Pittsburgh, Pennsylvania	Steffen
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	UU	MWF	03:30PM	04:20PM	SH 214	Pittsburgh, Pennsylvania	Mando
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	V	TR	12:00PM	01:20PM	WEH 6423	Pittsburgh, Pennsylvania	Mennies
 	Interpretation and Argument:	 	 	 	 	 	 	 
 	Interpretation and Argument	 	VV	TR	01:30PM	02:50PM	BH 255A	Pittsburgh, Pennsylvania	Mennies
 	 	 	W	UTR	09:30AM	10:20AM	CMB 2051	Doha, Qatar	Mitchell
 	 	 	WW	UTR	09:30AM	10:20AM	CMB 2049	Doha, Qatar	Hyman
 	 	 	X	UTR	09:30AM	10:20AM	CMB 1031	Doha, Qatar	Hodges
 	 	 	XX	UTR	08:30AM	09:20AM	CMB 2049	Doha, Qatar	Pessoa
 	 	 	Y	UTR	08:30AM	09:20AM	CMB 1190	Doha, Qatar	Reynolds
 	 	 	YY	UTR	02:30PM	03:20PM	CMB 2049	Doha, Qatar	Mitchell
 	 	 	Z	UTR	08:30AM	09:20AM	CMB 2051	Doha, Qatar	Hyman
76143	Freshman Seminar:	9.0	 	 	 	 	 	 
 	Creative Writing Matters	 	A	TR	09:00AM	10:20AM	PH 226B	Pittsburgh, Pennsylvania	Daniels
76198	Research Training: English	9.0	A	TBA			TBA	Pittsburgh, Pennsylvania	Warren
76202	What is Asian American Literature?	9.0	A	MWF	12:30PM	01:20PM	DH 2122	Pittsburgh, Pennsylvania	Kilpatrick
76211	Gender and Sexuality in Restoration/ 18th Century British Literature	9.0	A	MWF	12:30PM	01:20PM	PH 125B	Pittsburgh, Pennsylvania	Hamilton
76221	Studies in Classical Literature: Books You Should Have Read By Now	9.0	A	TR	12:00PM	01:20PM	PH A22	Pittsburgh, Pennsylvania	Kennedy
76223	Studies in Literary Genre: Zombie Fiction:	9.0	 	 	 	 	 	 
 	Studies in Literary Genre: Zombie Fiction	 	A	MWF	11:30AM	12:20PM	DH 2122	Pittsburgh, Pennsylvania	Wike
76242	American Woman Writers	9.0	A	TR	10:30AM	11:50AM	PH 226C	Pittsburgh, Pennsylvania	Newman
76245	Shakespeare: Tragedies and Histories	9.0	Lec	MW	11:30AM	12:20PM	PH A18B	Pittsburgh, Pennsylvania	Warren
 	 	 	A	F	11:30AM	12:20PM	BH 145C	Pittsburgh, Pennsylvania	Warren
 	 	 	B	F	11:30AM	12:20PM	PH A18C	Pittsburgh, Pennsylvania	Schuldt
76260	Survey of Forms: Fiction	9.0	A	MW	09:00AM	10:20AM	BH 255B	Pittsburgh, Pennsylvania	Dilworth
 	 	 	B	TR	12:00PM	01:20PM	WEH 5328	Pittsburgh, Pennsylvania	Gonzalez
